id,http://dbpedia.org/ontology/seasonNumber,http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,http://dbpedia.org/ontology/episodeNumber,entityUrl,http://dbpedia.org/ontology/releaseDate,https://www.scads.de/movieBenchmark/ontology/job,https://www.scads.de/movieBenchmark/ontology/name,https://www.scads.de/movieBenchmark/ontology/status,https://www.scads.de/movieBenchmark/ontology/company_type
2339,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186513guestStars13,,guestStars,Judy Toll,,
2340,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6511010guestStars7,,guestStars,Janis Ostojic,,
2341,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19603writers0,,writers,Jorge Zamacona,,
2342,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7133175guestStars1,,guestStars,Claes Malmberg,,
2343,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592331guestStars14,,guestStars,Shane Jacobsen,,
2344,2,Isabella Rossellini explores the hermaphroditic reproductive abilities of the limpet.,Limpet,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode6816710,2009-04-01,,,,
2345,3,"Baz and the mammies are in Dubai, where they plunge down a giant water slide, take to the skies on a tricycle and SCUBA dive in a shark-infested tank.",Dubai,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode5790480,2016-10-24,,,,
2346,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6253103writers2,,writers,Munemasa Nakamoto,,
2347,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592329guestStars7,,guestStars,Amy Brassette,,
2348,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19637writers0,,writers,Jean Gennis,,
2349,2,"'Mike helps New Orleans residents restore, rebuild and revive their city in the aftermath of Hurricane Katrina.",Mosquito Control Officer,20,https://www.scads.de/movieBenchmark/resource/TVDB/episode316533,2006-12-19,,,,
2350,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person235281,,actor,Eva Vosková,,
2351,3,"Mary Jane hears harsh opinions about her show while sitting in on a journalism lecture. In other events, Patrick's life seems to be on track until he's surprised with a family intervention.",Wake Up Call,8,https://www.scads.de/movieBenchmark/resource/TVDB/episode5401648,2015-12-01,,,,
2352,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode321206directors0,,directors,Larry Shaw,,
2353,0,"Happy Holidays from everyone at Between Two Ferns, Funny Or Die, and some special guests.",Happy Holidays Edition,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode6765534,2013-12-18,,,,
2354,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6321011guestStars14,,guestStars,Steve Agee,,
2355,0,"'Sanjeev Bhaskar, Kulvinder Ghir, Meera Syal and Nina Wadia reunite for a one-off special of the ground-breaking sketch show.The all-new material features favourite characters from the original series, including how you can tell Sherlock Holmes comes from India, some very competitive grandmothers, and a surprisingly high-tech use for an aubergine.Plus some unusually hard-hitting legal advice, a very scary nanny, and the heart-breaking denouement of the black-and-white movie classic Madrasablanca.",Reunion Special,7,https://www.scads.de/movieBenchmark/resource/TVDB/episode4892810,2014-05-26,,,,
2356,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1199131writers0,,writers,Doc Hammer,,
2357,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode370674writers0,,writers,Christopher McCulloch as Jackson Publick,,
2358,1,,About Nature with Markku Wilenius,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode4575731,2013-09-18,,,,
2359,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19627dir0,,director,Tim Van Patten,,
2360,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5325619directors1,,directors,Tomoyuki Itamura,,
2361,1,A hurricane threatens to prevent the rescue of a French sightseeing submarine which is stuck in a freshwater sink hole and running out of oxygen. When a team from the seaQuest are forced to the surface they must rely on each other to survive the storm.,Bad Water,8,https://www.scads.de/movieBenchmark/resource/TVDB/episode181711,1993-11-07,,,,
2362,1,,Like A Pierrot III ~ Daruma 7,22,https://www.scads.de/movieBenchmark/resource/TVDB/episode4235226,2008-02-03,,,,
2363,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4144745guestStars0,,guestStars,Tila Tequila,,
2364,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19673guestStars6,,guestStars,Foard Wilgis,,
2365,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117792guestStars4,,guestStars,David Hemblen,,
2366,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14187guestStars1,,guestStars,Barry Morse,,
2367,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4305571writers0,,writers,岡田麿里,,
2368,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/company73540network2008204609,,,ABC (US),,network
2369,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14128guestStars6,,guestStars,Jerado Decordovier,,
2370,3,"Team Venture meets Team Quymn, led by Dr. Tara Quymn, Dr. Venture's childhood sweetheart. Her two twin daughters and manly bodyguard seem oddly familiar, but the two teams must join forces to battle a dreaded were-o-dile: half man, half crocodile.","Dr. Quymn, Medicine Woman",6,https://www.scads.de/movieBenchmark/resource/TVDB/episode374527,2008-07-06,,,,
2371,1,"When the newly elected President reneges on a promise, Francis and Claire decide to sever all allegiances and toss the rules out the window.",Chapter 1,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode4411361,2013-02-01,,,,
2372,1,Monty tries to change the rules of a board game when Jimmy Jones keeps beating him.,Follow the Rules,8,https://www.scads.de/movieBenchmark/resource/TVDB/episode5653671,2016-06-29,,,,
2373,3,"Baz and the mammies head to Peru, where they spend a night in the Amazon, hike in the Andes, battle altitude sickness and visit some ancient Inca ruins.",Peru,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode5776151,2016-10-10,,,,
2374,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5923141directors0,,directors,Christine Gernon,,
2375,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19683writers1,,writers,James Yoshimura,,
2376,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186531guestStars0,,guestStars,Russel Means,,
2377,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130941writers1,,writers,Chad Fiveash,,
2378,2,It's a glitzy Las Vegas premiere as Mike visits the Lance Burton Theater to clean up the pens for Lance's show doves and geese. Mike then gets really dirty by visiting a pig farmer and helping him process and transport yesterday's buffet leftovers to feed the pigs.,Casino Food Recycler,7,https://www.scads.de/movieBenchmark/resource/TVDB/episode312640,2006-06-13,,,,
2379,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741193dir0,,director,James Foley,,
2380,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19655guestStars1,,guestStars,Akili Prince,,
2381,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186506guestStars7,,guestStars,Reggie McFadden,,
2382,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1129081guestStars0,,guestStars,Jerry Seinfeld,,
2383,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19668directors0,,directors,Jean de Segonzac,,
2384,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6253102dir0,,director,Akiyuki Shinbo,,
2385,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5843135directors0,,directors,Ken Whittingham,,
2386,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14159writers0,,writers,Gene Levitt,,
2387,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19689guestStars3,,guestStars,Rick Warner,,
2388,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode300998guestStars10,,guestStars,Hugh Hefner,,
2389,1,,The World That You Dream Of,16,https://www.scads.de/movieBenchmark/resource/TVDB/episode5737811,2016-10-11,,,,
2390,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81679writers0,,writers,Doc Hammer,,
2391,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5937319directors0,,directors,Roxann Dawson,,
2392,1,"Dan Lynch, a friend of Captain Troy's, receives a brief note from his sister-in-law stating that Dan's brother has died.  Lynch asks Troy to find the girl and learn the circumstances of her husband's death.",Mission to Manila,7,https://www.scads.de/movieBenchmark/resource/TVDB/episode14121,1959-11-23,,,,
2393,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5505198dir0,,director,Na Young Seok,,
2394,,"'Play School is Australia's most successful regular television program for pre-school children. It goes to air every weekday throughout the year on ABC1 at 9.30 am and at 3.00 pm and on ABC2 at 2.00 pm.Play School aims to encourage a child to wonder, to think, to feel and to imagine.The program shows two warm, caring people taking the time to be with one child. They address the child directly and personally. Into this relationship are woven the stories, songs and activities that form the fabric of Australian children's culture. Play School is successful because it satisfies our basic human need to interact with other people and to be valued by them.Play School aims to extend the child's interest and it encourages participation.Each program contains a story, some songs (both traditional and new) and a variety of play ideas with things to make and do.Each week has a theme which is developed in different ways depending on the day. The daily format usually includes the Calendar, the Clock and a look outside Play School via the Windows.",Play School (1966),,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries83129,1966-07-18,,,Continuing,
2395,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19635directors0,,directors,Kenneth Fink,,
2396,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode300998guestStars1,,guestStars,Bill Saluga,,
2397,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode255688dir1,,director,Gareth Carrivick,,
2398,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4481715dir0,,director,James Foley,,
2399,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6773154guestStars9,,guestStars,James Woodley,,
2400,2,"Two female culprits kidnap Son Ho Min who is later found stabbed in his father’s vacation house. He is taken to the hospital and put under intensive care. The Golden Time team finds out that there is a third suspect at the hospital ready to end Son Ho Min’s life and rushes to the scene. Later at the hospital, Son Ho Min is found dead after Team Leader Do Kang Ho wakes up from one of his blackouts.",I Got Flowers Today Part Two,9,https://www.scads.de/movieBenchmark/resource/TVDB/episode6409634,2018-09-08,,,,
2401,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186515guestStars0,,guestStars,Robin McDonald,,
2402,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19610dir0,,director,Tim Hunter,,
2403,1,J.J. argues with Kenneth about their time together; the family become members of a country club for a week.,T-H-- THE C-L-- CLUB,15,https://www.scads.de/movieBenchmark/resource/TVDB/episode5923141,2017-02-15,,,,
2404,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19665writers2,,writers,Julie Martin,,
2405,1,"Stories from Norway: The Musical! follows Petter Northug through the incredible events and through his darkest hours, telling the story about how you can be forgiven for nearly everything - as long as you keep winning gold medals.",A Family Affair,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode6587726,2018-03-12,,,,
2406,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19602directors0,,directors,Alan Taylor,,
2407,4,"Producer Na Young Seok goes to Phuket where the cast of “Reply 1988” is having a celebratory vacation. And he makes a prank on Jun Yeol, Jae Hong and Kyung Pyo and takes them to Africa to shoot “Youth Over Flowers in Africa”. Bo Gum who had to return from the vacation to Korea for a music show filming also joins the trip. The young actors manage to arrive in Namibia with few clothes, and they need to deal with many things from booking hotels, hiring a car, exchanging money to planning their journey.",From Phuket to Africa!,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode5516672,2016-02-19,,,,
2408,4,"Traveling to Atlanta to cover a news story, Mary Jane's reunion with her family goes into a tailspin when Lee shows up unexpectedly.",Getting Home,6,https://www.scads.de/movieBenchmark/resource/TVDB/episode5939431,2017-02-21,,,,
2409,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14170directors0,,directors,Felix Feist,,
2410,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6511010guestStars2,,guestStars,Avery Davis,,
2411,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1392171guestStars0,,guestStars,Dannii Minogue,,
2412,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81672guestStars0,,guestStars,Mia Barron,,
2413,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5276091directors1,,directors,Tomoyuki Itamura,,
2414,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186497writers0,,writers,Larry David,,
2415,0,,About a Woman (5) with Sanna Saastamoinen-Barrois,49,https://www.scads.de/movieBenchmark/resource/TVDB/episode4723797,2013-12-18,,,,
2416,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19691guestStars6,,guestStars,Steve Watson,,
