https://www.scads.de/movieBenchmark/ontology/primaryProfessions,http://dbpedia.org/ontology/birthYear,https://www.scads.de/movieBenchmark/ontology/name,http://dbpedia.org/ontology/deathYear,entityUrl,https://www.scads.de/movieBenchmark/ontology/startYear,https://www.scads.de/movieBenchmark/ontology/runtimeMinutes,https://www.scads.de/movieBenchmark/ontology/isAdult,https://www.scads.de/movieBenchmark/ontology/title,https://www.scads.de/movieBenchmark/ontology/originalTitle,https://www.scads.de/movieBenchmark/ontology/genre_list,http://dbpedia.org/ontology/episodeNumber,http://dbpedia.org/ontology/seasonNumber,https://www.scads.de/movieBenchmark/ontology/endYear
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt2248444,2013-01-01,52,0,Chapter 3,Chapter 3,Drama,3,1,
actress,1978-01-01,Samara Felippo,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0271282,,,,,,,,,
"actress,soundtrack,producer",1975-01-01,Milla Jovovich,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0000170,,,,,,,,,
"animation_department,director,writer",,Jim Gomez,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0327028,,,,,,,,,
,1958-01-01,Rocky Sonnier,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2814247,,,,,,,,,
,1901-01-01,Hirohito,1989-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0386375,,,,,,,,,
"writer,miscellaneous,script_department",1966-01-01,Erika Strobel,2017-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm1059532,,,,,,,,,
"actor,director,writer",1910-01-01,Erik Ode,1983-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0643945,,,,,,,,,
actress,1972-01-01,Kaye Wragg,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0941986,,,,,,,,,
actor,1921-01-01,André Dumas,1996-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0241423,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0883890,1999-01-01,21,0,Too Cool for School,Too Cool for School,"Animation,Comedy,Fantasy",13,3,
actress,1975-01-01,Mayumi Shintani,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0794027,,,,,,,,,
actor,1918-01-01,William Bishop,1959-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0084219,,,,,,,,,
writer,1949-01-01,Bill Messner-Loebs,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0582262,,,,,,,,,
"cinematographer,camera_department,sound_department",1937-01-01,Vladimir Shevtsik,2015-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0792961,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt8002676,2017-01-01,60,0,Bäst i test,Bäst i test,Comedy,,,2021-01-01
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0551406,2005-01-01,29,0,The Christ Nail,The Christ Nail,Comedy,3,5,
actor,,Rayko Izuno,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1484067,,,,,,,,,
"music_department,composer",,Armando Ferrer,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1299311,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630926,1954-01-01,30,0,"Oh, My Aching Heart","Oh, My Aching Heart",Drama,33,1,
,,Odair Arribet,,https://www.scads.de/movieBenchmark/resource/IMDB/nm8486683,,,,,,,,,
"writer,miscellaneous,producer",,Terry Black,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0085535,,,,,,,,,
"actress,director,soundtrack",1968-01-01,Megan Follows,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001227,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0829715,2006-01-01,44,0,Termite Controller,Termite Controller,Reality-TV,9,2,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0726138,1974-01-01,60,0,Pound of Flesh,Pound of Flesh,"Crime,Drama",19,1,
"animation_department,art_department,art_director",,Paul Rivoche,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2175061,,,,,,,,,
actress,1953-01-01,Elizabeth Hanna,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0360200,,,,,,,,,
"actor,writer,music_department",1982-01-01,Gaël Faye,,https://www.scads.de/movieBenchmark/resource/IMDB/nm4630094,,,,,,,,,
actress,1932-01-01,Liliya Tolmacheva,2013-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0866164,,,,,,,,,
"producer,writer,actor",1967-01-01,Mark Lamarr,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0482848,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604422,1996-01-01,,0,Stakeout,Stakeout,"Crime,Drama,Mystery",15,4,
"actor,stunts,soundtrack",1917-01-01,Bernie Gozier,1979-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0333122,,,,,,,,,
actor,,Gerard Logan,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0517558,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0551388,2005-01-01,30,0,Kamikaze Bingo,Kamikaze Bingo,Comedy,4,5,
actor,1976-01-01,Manabu Hamada,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0357262,,,,,,,,,
actress,1891-01-01,Joan Sudlow,1970-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0837209,,,,,,,,,
,,Masa,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2092871,,,,,,,,,
"director,producer,writer",,Whitney Ransick,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0003447,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0829697,2005-01-01,44,0,Chimney Sweeper,Chimney Sweeper,Reality-TV,13,1,
writer,1876-01-01,Mary Roberts Rinehart,1958-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0727497,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0289712,1958-01-01,96,0,Geratzite,Geratzite,Drama,,,
"actor,soundtrack",1903-01-01,Reginald Gardiner,1980-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0306786,,,,,,,,,
"actor,writer",,Ron Goldstein,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2044225,,,,,,,,,
"actor,director",1916-01-01,David White,1990-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0924668,,,,,,,,,
writer,,Louis E. Holz,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1402391,,,,,,,,,
actor,1943-01-01,Gerd Blahuschek,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0086091,,,,,,,,,
,,Flora Gonzalez,,https://www.scads.de/movieBenchmark/resource/IMDB/nm5114742,,,,,,,,,
"actor,special_effects,producer",1928-01-01,Ed Nelson,2014-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0625343,,,,,,,,,
"editor,director,producer",,Scott Huegerich,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1779842,,,,,,,,,
actor,1928-01-01,Peter Arens,2015-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0014338,,,,,,,,,
"director,writer,producer",1913-01-01,Richard L. Bare,2015-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0054374,,,,,,,,,
actor,1946-01-01,Christopher Olsen,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0647606,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0069097,1972-01-01,85,0,"Play It Again, Sam","Play It Again, Sam","Comedy,Romance",,,
"miscellaneous,actor,camera_department",,Greg Skomal,,https://www.scads.de/movieBenchmark/resource/IMDB/nm3427932,,,,,,,,,
"writer,producer,actor",,James Serafinowicz,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1618804,,,,,,,,,
"actor,producer,director",1960-01-01,Daniel Baldwin,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0000838,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0551401,2004-01-01,30,0,The Blind Date,The Blind Date,Comedy,3,4,
"composer,music_department,writer",1902-01-01,Rodolfo Sciammarella,1973-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0778405,,,,,,,,,
actor,,Michael Aronov,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0033079,,,,,,,,,
"actor,sound_department,miscellaneous",1931-01-01,David Janssen,1980-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0418148,,,,,,,,,
actor,1914-01-01,John Larch,2005-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0488024,,,,,,,,,
actor,1956-01-01,Javier Gómez,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0351112,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630921,1960-01-01,30,0,No Margin for Error,No Margin for Error,Drama,9,8,
"actor,soundtrack",1961-01-01,Kevin Doyle,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0236413,,,,,,,,,
actor,,Robin Weekes,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0917285,,,,,,,,,
"actor,miscellaneous,writer",,Eugene Lee,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0497247,,,,,,,,,
"actor,producer,writer",,Christopher Bolton,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0093380,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0829710,2005-01-01,44,0,Sewer Inspector,Sewer Inspector,Reality-TV,2,1,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0726133,1973-01-01,60,0,Crime Without Victim,Crime Without Victim,"Crime,Drama",3,1,
"actor,writer,producer",1924-01-01,Mark Miller,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0588903,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0631065,1961-01-01,30,0,When Queens Ride By,When Queens Ride By,Drama,21,8,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604367,1995-01-01,48,0,Fire: Part 1,Fire: Part 1,"Crime,Drama,Mystery",1,4,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0417373,2003-01-01,22,0,The Venture Bros.,The Venture Bros.,"Action,Adventure,Animation",,,2018-01-01
actor,1911-01-01,Gene O'Donnell,1992-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0640761,,,,,,,,,
"actress,soundtrack,miscellaneous",1905-01-01,Anna May Wong,1961-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0938923,,,,,,,,,
actress,1904-01-01,Mila Kopp,1973-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0465853,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0551383,2000-01-01,30,0,Beloved Aunt,Beloved Aunt,Comedy,8,1,
"director,producer,editor",1963-01-01,Greg Jurls,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1847674,,,,,,,,,
"actress,director,soundtrack",1948-01-01,Kathy Bates,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0000870,,,,,,,,,
"actress,writer,producer",1965-01-01,Stephanie Morgenstern,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0605174,,,,,,,,,
"producer,actor,director",1965-01-01,Ben Stiller,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001774,,,,,,,,,
"actor,producer",1938-01-01,Derek Jacobi,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001394,,,,,,,,,
actor,,Felix Munro,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2997868,,,,,,,,,
actress,1907-01-01,Frances Fuller,1980-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0298231,,,,,,,,,
actress,1901-01-01,Marjorie Eaton,1986-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0247856,,,,,,,,,
"actress,soundtrack,music_department",1964-01-01,Tabitha St. Germain,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0319308,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0829692,2006-01-01,44,0,Avian Vomitologist,Avian Vomitologist,Reality-TV,3,2,
actor,1916-01-01,Robert Brubaker,2010-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0115393,,,,,,,,,
"miscellaneous,writer,producer",,Joy Kecken,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0527160,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt3897442,2015-01-01,52,0,Chapter 31,Chapter 31,Drama,5,3,
,,Liz Gloyn,,https://www.scads.de/movieBenchmark/resource/IMDB/nm9471339,,,,,,,,,
"producer,director,writer",,Alex Graves,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0336241,,,,,,,,,
"actress,soundtrack",1911-01-01,Jeanette Nolan,1998-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0634282,,,,,,,,,
"writer,miscellaneous,director",1901-01-01,Carlton E. Morse,1993-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0607584,,,,,,,,,
"cinematographer,producer,camera_department",,Patrick Alexander Stewart,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0829716,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt7126486,2017-01-01,33,0,Thank You for Your Service,Thank You for Your Service,Comedy,5,9,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0631028,1959-01-01,30,0,The Prettiest Girl in Town,The Prettiest Girl in Town,Drama,23,6,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0710738,1963-01-01,,0,Kelly's Place,Kelly's Place,"Drama,Sport,Western",27,1,
"actor,soundtrack",1892-01-01,Frank Puglia,1975-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0700084,,,,,,,,,
,,Mark Davies,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1658785,,,,,,,,,
"actor,music_department,soundtrack",,Alencier Ley Lopez,,https://www.scads.de/movieBenchmark/resource/IMDB/nm4425773,,,,,,,,,
,,Steven Mack,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2509143,,,,,,,,,
"actor,writer,producer",1950-01-01,Martin Short,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001737,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630866,1954-01-01,30,0,For Father Darling,For Father Darling,Drama,7,2,
writer,,Pamela Hennell,,https://www.scads.de/movieBenchmark/resource/IMDB/nm6522366,,,,,,,,,
"actress,soundtrack,miscellaneous",1900-01-01,Agnes Moorehead,1974-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001547,,,,,,,,,
,,Brent Bateman,,https://www.scads.de/movieBenchmark/resource/IMDB/nm4360355,,,,,,,,,
"actor,soundtrack,animation_department",1931-01-01,Ian Holm,2020-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0000453,,,,,,,,,
actor,,Soul-Bot,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2912619,,,,,,,,,
"actor,writer",,Alan Heap,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0372416,,,,,,,,,
"actor,production_manager,assistant_director",1948-01-01,Eugene Mazzola,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0563614,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0505699,1960-01-01,60,0,The Violent Journey,The Violent Journey,Adventure,24,1,
writer,1896-01-01,Murray Leinster,1975-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0500494,,,,,,,,,
actor,1899-01-01,Richard Abbott,1986-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0008044,,,,,,,,,
actor,,John Allen,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0020668,,,,,,,,,
actor,1922-01-01,Abel Franco,2000-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0290496,,,,,,,,,
actor,1907-01-01,Stephen Bekassy,1995-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0067391,,,,,,,,,
"producer,location_management,miscellaneous",,Matthew Bird,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0083408,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0631060,1960-01-01,30,0,Unconditional Surrender,Unconditional Surrender,Drama,10,8,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604362,1995-01-01,,0,Every Mother's Son,Every Mother's Son,"Crime,Drama,Mystery",9,3,
"actor,miscellaneous,script_department",1918-01-01,Clark Howat,2009-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0397739,,,,,,,,,
actor,1909-01-01,Martin Ashe,1991-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0038816,,,,,,,,,
actress,1976-01-01,Izumi Kasagi,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0440374,,,,,,,,,
producer,,Oriel Rodrigues,,https://www.scads.de/movieBenchmark/resource/IMDB/nm5116508,,,,,,,,,
actress,,Alison Glennie,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1024386,,,,,,,,,
"actor,writer",,Frantz Herman,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1740357,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0657667,1960-01-01,30,0,Chip,Chip,"Adventure,Drama,Family",3,1,
actress,1942-01-01,Herta Fahrenkrog,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0265276,,,,,,,,,
"actor,soundtrack",1909-01-01,Dave Willock,1990-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0932565,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt1231602,2008-01-01,,0,Green Porno,Green Porno,Comedy,,,
actress,,Nina Morrison,,https://www.scads.de/movieBenchmark/resource/IMDB/nm3747560,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0758518,1993-01-01,21,0,Nature,Nature,"Animation,Comedy,Fantasy",2,1,
"director,writer,actor",1946-01-01,Michael Radford,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0705535,,,,,,,,,
"actress,soundtrack",1895-01-01,Connie Gilchrist,1985-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0318349,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630829,1960-01-01,30,0,At the Edge of the Desert,At the Edge of the Desert,Drama,2,8,
actress,1940-01-01,Joan Staley,2019-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0821651,,,,,,,,,
editor,,Annemarie Rokoss,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0737994,,,,,,,,,
"director,writer,producer",1901-01-01,Joseph Lejtes,1983-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0500837,,,,,,,,,
actor,,Damien Samways,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2426092,,,,,,,,,
"actress,director,writer",1944-01-01,Astrid Frank,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0290839,,,,,,,,,
"actor,producer,soundtrack",1964-01-01,Patrick Warburton,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0911320,,,,,,,,,
actor,1912-01-01,Carl Milletaire,1994-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0589594,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0584722,1964-01-01,64,0,Zwei Pistolen,Zwei Pistolen,Drama,2,2,
actor,1904-01-01,Edward Ashley,2000-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0039049,,,,,,,,,
"editor,editorial_department",,Michelle Daricek,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1911214,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0504568,1972-01-01,,0,Folge 1,Folge 1,"Comedy,War",1,1,
"composer,music_department,actor",1944-01-01,Willem Breuker,2010-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0108062,,,,,,,,,
"actor,soundtrack",1909-01-01,John Beal,1997-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0063619,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0833403,2006-01-01,22,0,Twenty Years to Midnight,Twenty Years to Midnight,"Action,Adventure,Animation",5,2,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0631023,1958-01-01,30,0,The Oriental Mind,The Oriental Mind,Drama,19,5,
,,Sean Foster,,https://www.scads.de/movieBenchmark/resource/IMDB/nm3098508,,,,,,,,,
"director,script_department,miscellaneous",,Sallie Aprahamian,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0032495,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0710733,1962-01-01,,0,Five by Eight by Eight,Five by Eight by Eight,"Drama,Sport,Western",11,1,
actor,1923-01-01,Murray Hamilton,1986-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0358069,,,,,,,,,
actor,1916-01-01,John Kellogg,2000-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0446120,,,,,,,,,
"actor,writer,soundtrack",1911-01-01,Jean-Pierre Aumont,2001-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001922,,,,,,,,,
"animation_department,director,art_department",,Juno John Lee,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0497567,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630861,1958-01-01,30,0,Faraway Island,Faraway Island,Drama,13,5,
"writer,producer",1910-01-01,DeVallon Scott,1997-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0779059,,,,,,,,,
,,Mark Maddox,,https://www.scads.de/movieBenchmark/resource/IMDB/nm3091764,,,,,,,,,
"producer,director,editorial_department",,John David Coles,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0171315,,,,,,,,,
"actor,soundtrack,writer",1905-01-01,Cliff Arquette,1974-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0037115,,,,,,,,,
actress,1961-01-01,Judith Jacob,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0414213,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0057585,1965-01-01,62,0,Tivoli,Tivoli,Drama,1,3,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0520148,1962-01-01,,0,The Fugitive,The Fugitive,Adventure,23,1,
"actor,writer,director",1921-01-01,Fernando Fernán Gómez,2007-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0273178,,,,,,,,,
actress,1922-01-01,Barbara Eiler,2006-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0251739,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0505694,1962-01-01,60,0,The Secret Place,The Secret Place,Adventure,21,3,
"actor,producer,soundtrack",1969-01-01,Michael Kelly,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0446672,,,,,,,,,
"actor,miscellaneous,sound_department",1929-01-01,Michael Forest,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0148061,,,,,,,,,
"actor,soundtrack",1943-01-01,Michael Anderson Jr.,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0026295,,,,,,,,,
actor,,Stephen Hammer,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1279597,,,,,,,,,
actor,1906-01-01,Abdullah Abbas,1986-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0007808,,,,,,,,,
"writer,producer,miscellaneous",,Bernard Rothman,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0745218,,,,,,,,,
"director,writer,miscellaneous",1920-01-01,Paul Dickson,2011-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0225704,,,,,,,,,
actress,,Barbara Schmidt,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1592421,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630824,1958-01-01,30,0,A Visit to Sao Paolo,A Visit to Sao Paolo,Drama,4,6,
actress,1979-01-01,Lynn Stone,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1111922,,,,,,,,,
