http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,http://dbpedia.org/ontology/episodeNumber,http://dbpedia.org/ontology/seasonNumber,entityUrl,http://dbpedia.org/ontology/releaseDate,https://www.scads.de/movieBenchmark/ontology/name,https://www.scads.de/movieBenchmark/ontology/job,https://www.scads.de/movieBenchmark/ontology/status,https://www.scads.de/movieBenchmark/ontology/company_type
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19597guestStars4,,Jim Grollman,guestStars,,
"After losing to a widow in a high stakes casino game, Fujiko has to take on her reuqest. She wants the gun of the man who killed her husband, so Fujiko finds herself going after the infamous gunman Daisuke Jigen.",.357 Magnum,2,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode4305556,2012-04-11,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4528822directors0,,Ed Bye,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186501guestStars2,,Paul Goebel,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4318296dir0,,Morag Fullarton,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295340guestStars6,,Gretchen Egolf,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode300521dir0,,Robert B. Weide,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19597guestStars11,,Alan J. Wendl,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19672dir0,,Leslie Libman,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6478013directors0,,Daniel Kontur,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14155dir0,,Bud Townsend,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19631directors1,,Henry Bromell,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19625guestStars3,,Seamus McLaughlin,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186523guestStars18,,Julie Payne,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7363209writers0,,Scott Aukerman,writers,,
"Araragi, initially ignoring Oshino's warning not to involve himself any further in this incident, visits Hanekawa's house and is shocked by what he finds. He returns home and convinces his sisters not to involve themselves in the Curse Cat incident either. A few days pass and Hanekawa is still nowhere to be found. Araragi returns to Oshino to find him severely injured from his numerous encounters with the Curse Cat. Later, Araragi manges to find and talk to the Curse Cat occupying Hanekawa. Calmer and less violent now, she tells him to leave her to her own devices in order to relieve her master's stress.",Tsubasa Family - Part 3,5,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode4450837,2012-12-31,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130721directors0,,Jonathan Brough,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19657guestStars0,,Scott Bryce,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186508guestStars6,,Robert B. Weide,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19659guestStars5,,Bonita Cartwright-Thornton,guestStars,,
,,2,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode1708711,1967-12-15,,,,
,Episode 20,20,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode6259047,2017-09-12,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14191guestStars3,,Barbara Eden,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/company118991network0,,,,,network
,,2,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode1708521,1963-06-18,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person304157,,Robin Wright,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19621guestStars12,,Rhonda Overby,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592333guestStars13,,Erin Moriarty,guestStars,,
Isabella Rossellini explores the wonder of compatible vaginas and penises.,Why Vagina,1,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode6816706,2009-04-01,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode71083guestStars5,,Craig Cady,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117806guestStars2,,John Stocker,guestStars,,
'Mike Rowe gets dirty making handmade bricks in South Carolina.He then masters the art of cranberry farming in Oregon.,Cranberry Farmer,5,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode366653,2008-02-05,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person269701,,Goo Hye-sun,actor,,
"Maya has jury duty, which is like a vacation for her until she learns Taylor’s mom, Melanie (guest star Sarah Chalke returns), is also there. Meanwhile, JJ lies about his disabilities on an online dating site after a few bad dates; and Ray is upset Jimmy and Dylan spend too much together.",ONE A-N– ANGRY M– MAYA,16,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode6576678,2018-03-14,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14141guestStars1,,Luciana Paluzzi,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7094261guestStars4,,Kayla Maisonet,guestStars,,
,Daughter of Illusion,10,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode14154,1960-12-12,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19638writers0,,Edward Gold,writers,,
"Russert and Munch are assigned to work a case together; they find a retired cop who was murdered near his wife's tombstone. The dead cop's son asks Lewis, whom he went to the academy with, to get involved with case. He also makes his own inquiries, which get him into a bit of trouble. A suspect is arrested; however, despite the overwhelming evidence against the accused, the jury acquits him. The son contemplates delivering his own justice.",Justice (1),13,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode19642,1996-02-16,,,,
"Lee Yeong, the crown prince feels confusing on Ra On as a maiden and he intentionally treats her cold-heartedly. Ma Jong Ja takes Ra On to Mok Tae Gam after hearing a news that he is looking for a soloist at the play. ",When I Want to Tell Untold Secrets,6,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode5731921,2016-09-06,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295427directors0,,Holly Dale,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19693guestStars5,,Ava Lenet,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14202writers0,,Jean Holloway,writers,,
"'Mike Rowe looks back at jobs involving tight spaces: stripping and painting inside of Mackinac Bridge tower (''Bridge Painter''), replacing pipe underneath house (''Plumber''), KC-135R Stratotanker fuel tank cleaner and boom operator (''Fuel Tank Cleaner''), Stamford hurricane barrier zinc anode changer (''Bell Maker''), storm drain cleaner (''Mushroom Farmer''), cleaning the inside of the boilers of the steam yacht Medea (''Steam Ship Cleaner'') ",Tight Spaces,16,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode373809,2008-02-19,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode370675writers0,,Christopher McCulloch as Jackson Publick,writers,,
"Monty is disappointed to find the cubby house Stan built him is empty inside, until he begins to fill it with his imagination.",Cubby House,18,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode5729234,2016-08-31,,,,
"'Goemon is hired as a bodyguard by Yakuza boss, Makio Inaniwa, who runs a gambling boat and is being threatened by internal factions. At the same time, Lupin attempts to steal the proceeds of the gaming vessel and meets Fujiko who had the same intention. Lupin and Fujiko decide to divide sales proceeds, but suddenly the boat explodes. Goemon heads for the engine-room and encounters the huge and powerful Hawk or ''Bermuda ghost'' with his twin axes who is seeking Lupin. While Goemon is fighting Hawk, Inaniwa dies in the flames, abandoned by his men. To avenge his father, Inaniwa Jr. sends Goemon to kill Hawk. Goemon finds Hawk but is easily beaten, and undertakes a punishing ordeal to understand why he lost. He returns to Inaniwa Jr. to take his punishment, but explodes at his men's insensitivity and brutality, and attacks them, leaving only Inaniwa Jr. standing. Goemon eventually finds Hawk again as he is pursuing Lupin and Daisuke. Goemon intervenes and confronts and defeats Hawk in a final bloody battle.","The Blood Spray of Goemon Ishikawa, Part 2",4,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode6816878,2017-02-04,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6906132guestStars2,,Niecy Nash,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode396375dir0,,Gareth Carrivick,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14203guestStars2,,Larry Blyden,guestStars,,
Zach interviews talk show host Jon Stewart. ,Jon Stewart,15,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode7123814,2012-05-18,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4305566dir0,,高橋 亨,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14188dir0,,Robert Florey,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186498guestStars7,,Marissa Jaret Winokur,guestStars,,
"Ace has a new magic show. The magic trick is something to do with weather. He creates lightning, energy suns, and small tornadoes. Mr. Zanoni, the organizer of the open air show, is extorted by a stranger. The stranger blackmails Zanoni, he wants one million electro dollars or he will sabotage the show. Yet Zanoni refused. As the show begins, two volunteers go on stage and the magic trick starts. Suddenly, everything starts going out of control as the extortionist pulls out a small device and creates a large storm which Ace can no longer control. Even though Cosmo reduces the energy input, the storm grows larger. Spectators flee in panic, some are injured but no one is seriously hurt. The media blames Ace for the disaster and Ace decides hold the tour as long as he doesn't know where the error lies. Suddenly Zanoni pays a visit and explains that it wasn't Ace's fault. He had been blackmailed and didn't pay the money. Ace decides to continue the tour to catch the culprit. At another loc",Bad Weather For The Magician,12,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode8116,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person294225,,Hiroshi Kamiya,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6869302guestStars3,,Javier Bolanos,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1199131directors0,,Christopher McCulloch as Jackson Publick,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117810writers0,,Peter Sauder,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6884645guestStars9,,Angela Fornero,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19643guestStars3,,Martha Thimmesch,guestStars,,
,Episode 4,4,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode6582410,2018-03-30,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130901directors0,,Mike Smith,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode311961writers0,,Christopher McCulloch as Jackson Publick,writers,,
"Concrete spreader, termite exterminator, concrete truck cleaner",Termite Controller,6,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode312636,2006-03-21,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186526guestStars6,,J.J. Boone,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19675guestStars0,,James Earl Jones,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19677guestStars5,,Rick Holloway,guestStars,,
"'David begins his journey inside the magnificent Palm House, a unique global rainforest in London. Here, he explores the extraordinary plants that are so well adapted to wet and humid environments and unravels the intimate relationships between wet zone plants and the animals that depend on them.It was in the wet zones of the world that plants first moved on to land and in the Waterlily House David reveals how flowers first evolved some 140 million years ago.Watching a kaleidoscope of breath-taking time-lapses of these most primitive of flowers swelling and blooming in 3D, he is able to piece together the very first evolutionary steps that plants took to employ a wealth of insects to carry their precious pollen for the first time.David discovers clues to answer a question that even had Charles Darwin stumped: how did flowering plants evolve so fast to go on to colonise the entire planet so successfully? He marvels with signature enthusiasm at orchids, the largest family of flowering plants.",Life in the Wet Zone,1,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode4333533,2012-05-26,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19616guestStars5,,Jan Austell,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode298423dir0,,John L'Ecuyer,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5440807dir0,,Tom Shankland,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592333guestStars4,,Gabe Begneaud,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592335guestStars9,,Madison Wolfe,guestStars,,
"'When the body of teenager Will Hudson is found in a Manchester park, Rachel (Suranne Jones) knows his death could have been prevented.  With information about the Taking Out The Trash website in the public domain, monitoring potential targets is severely compromised and Mitch’s missing daybook seems the likely source of the leak. When Rachel receives an email with video footage of Will’s murder, it’s clear the rules of the game have changed and Rachel’s safety is in question.  Acting as appropriate adult in Taisie’s (Harriet Waters) police interview, Janet (Lesley Sharp) feels powerless to protect her daughter. Rachel tells her that as a police officer, she mustn’t interfere, but Janet is Taisie’s mum first and knows she has to do something to stop the madness. At the end of Syndicate 9’s darkest day, Janet and Rachel share a drink, and it’s clear to Janet that the world is now a very different shape. ",Nobody's Fool,2,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode5571918,2016-04-20,,,,
