title,price,manufacturer,description,entityUrl
aspyr media sid meiers civilization iv - mac,44.99,,rule throughout time and create your own legacy as you guide your civilization from the dawn of man through the space age and beyond.,http://www.google.com/base/feeds/snippets/15635846397237275283
quickbooks(r) premier: contractor edition 2007,399.99,,quickbooks premier: contractor edition 2007 offers standard accounting tools plus time-saving features to help you manage job costs track change orders gain insight into job profit and view job status so you will always know where you stand. ...,http://www.google.com/base/feeds/snippets/15645075770736292688
adobe creative suite 3 (cs3) web standard 3 windows - upsell from dreamweaver or flash,799,,adobe creative suite 3 web standard offers all-new versions of fundamental tools for creating and maintaining interactive websites applications and mobile device content.,http://www.google.com/base/feeds/snippets/15620401128846734122
nintendo gamecube: major league baseball 2k6,19.99,,the only baseball game that matters. the biggest baseball video game launch to date! major league baseball 2k6 is the official destination for the mlb experience on every major home console. major league baseball 2k6 delivers the most authentic and ...,http://www.google.com/base/feeds/snippets/15682071630828632167
3000 truetype(r) fonts,29.99,,3000 truetype fonts with a new font management system will save you time and computer resources by managing all of your fonts. install preview and uninstall eye-catching truetype fonts with the easy-to-use interface. high-quality truetype fonts ...,http://www.google.com/base/feeds/snippets/15694710970361762708
sony playstation 2 need for speed carbon collectors edition,29.99,,what starts in the city is settled in the canyons in need for speed carbon. it immerses you in the worlds most dangerous adrenaline-filled form of street racing. you and your crew must race in an all-out war for the city risking everything to take ...,http://www.google.com/base/feeds/snippets/15718388117723658326
xbox: lego star wars,19.95,,play the most memorable and exhilarating scenes from the phantom menace attack of the clones and the forthcoming episode iii revenge of the sith including pod racing on mos espa the repelling of the droid onslaught in the genosian arena and ...,http://www.google.com/base/feeds/snippets/15649007894453745010
photostamps(r),19.99,,photostamps lets you turn your favorite photos into real us postage. now you can capture your special moments on real us postage. show off your family. highlight a special event. introduce a new arrival. give your pets the exposure they deserve. ...,http://www.google.com/base/feeds/snippets/15652485182254549202
wedding fonts,14.99,,summitsoft wedding fonts offers a collection of hand selected fonts ranging from fancy and decorative to traditional and refined. take your pick of fonts for all types of wedding stationary such as invitations rsvps thank you cards place settings ...,http://www.google.com/base/feeds/snippets/15676630693129571804
onone software inc. pfp-30001 - photoframe v.3.0 pro - complete product - image editing - 1 user(s) - complete product - standard - pc mac,148.97,,onone software inc. pfp-30001 : whether you want to add a realistic looking frame to your photos or want to create a unique edge effect all your own photoframe pro is the easiest and most creative way to add border and edge effects to your digital ...,http://www.google.com/base/feeds/snippets/2044788707045179226
copilot navigator 9,59.99,,never get lost again â?? bring high-performance satellite navigation to your mobile pc featuring breakthrough gps technology from philips. copilot navigator 9 automates turn-by-turn voice guidance and map navigation by combining copilotâ® satnav ...,http://www.google.com/base/feeds/snippets/16398030633832013185
punch software 14100 punch! professional home design suite for windows,62.99,punch software,12 powerful programs in one gives you total control over every phase of your home design project including electrical and mechanical systems! punch! professional home design suite is the home design software package that lets you design all of the ...,http://www.google.com/base/feeds/snippets/9122006997888271580
onone software inc. mpr-40211 - on1 mask pro v.4.0 - complete product - graphics/designing - 1 user - complete product - standard - pc intel-based mac mac,148.97,,onone software inc. mpr-40211 : mask pro 4 the premier masking and selection tool for adobe photoshop. using advanced color matching and decontamination technology mask pro 4 helps you create flawless masks from the most difficult images. new and ...,http://www.google.com/base/feeds/snippets/6614738792097944479
punch software 83100 - punch! home design architectural series 3000 v 10 (win 98 me nt 2000 xp),124.97,,punch software 83100 : punch! home design architectural series 3000 combines the power of master landscape pro - version 8 and the strength of interior design suite - version 10 to bring you our most versatile home and landscape design software ...,http://www.google.com/base/feeds/snippets/11465786913875583817
palo alto software bpdx - palo alto business plan 2007 pro premier edition - complete product - business planning - 1 user - complete product - standard - pc,184.97,,palo alto software bpdx : business plan pro 2007 is the 1 selling business planning software providing everything you need to produce a profession business plan that gets results. system requirements: cd-rom enclosed (no cd-rom with download only ...,http://www.google.com/base/feeds/snippets/13692542638505368471
palo alto software mpd9 - palo alto marketing plan v.9.0 pro - complete product - business planning - 1 user - complete product - standard - pc,149.97,,palo alto software mpd9 : marketing plan plan pro is the 1 selling marketing planning software providing everything you need to produce a profession marketing plan that gets results. cd-rom enclosed (no cd-rom with download only orders.) system ...,http://www.google.com/base/feeds/snippets/12516109834871224117
punch software 38100 - punch! super home suite - complete product - architectural - 1 user - complete productcomplete productstandard - english - pc,45.97,,punch software 38100 : the premium home design software solution that lets you view your ideas in ways no other software can. 7 powerful programs in one plus ultimate deck that launch from the same easy-to-use interface including our patented ...,http://www.google.com/base/feeds/snippets/16080101328048625984
punch software 84100 - punch! home design architectural series 4000 v.10.0 - architectural - pc,168.97,,punch software 84100 : punch! home design architectural series 4000 brings you all the features of our industry-acclaimed punch! architectural series 3000 - plus we've fully integrated our most popular landscape software title master landscape pro. ...,http://www.google.com/base/feeds/snippets/11050991040966629398
peachtree(r) premium accounting 2007,499.99,,peachtree premium accounting 2007 is a comprehensive solution that provides advanced accounting features like progress billing company consolidations and serialized inventory. its multi-user option can improve productivity while providing ...,http://www.google.com/base/feeds/snippets/16440740299780347439
punch software 24100 - punch! 5 in 1 home design - complete product - architectural - 1 user - complete productcomplete productstandard - pc,35.97,,punch software 24100 : power tools for serious home design plus ultimate deck for the perfect outdoor addition to your living space. p /p 5 powerful programs in one that launch from the same easy-to-use interface including our unique realmodel® ...,http://www.google.com/base/feeds/snippets/3325089562849958903
quickbooks(r) pro 2007 edition 3-user,499.99,,quickbooks: pro edition 2007 3-user provides standard accounting and business tools for organizing your finances with ease with access for up to 3 users. save time on routine tasks like payroll invoicing bill tracking and check-writing. with 1 ...,http://www.google.com/base/feeds/snippets/16481921705623851193
corel(r) wordperfect(r) office x3: home edition,99.99,,built for the way you use your home computer corel wordperfect office x3: home edition includes easy-to-use software for word processing spreadsheets photo and video editing cd burning internet security and more! with wordperfect office x3 you ...,http://www.google.com/base/feeds/snippets/16457687699485006576
webroot software inc 54210 - webroot desktop firewall - firewall - pc,25.97,,webroot software inc 54210 : a computer without a firewall is easy prey for hackers worms remote access trojans and other online threats. anti-spyware and virus protection are only a part of any security solution. a firewall is a critical ...,http://www.google.com/base/feeds/snippets/904752907591542149
punch software 25100 punch! master landscape and home design,45.99,punch software,punch! master landscape & home design offers an extensive plantings database deck topography and new technology integrating your actual home photos into infinite 3d views. this garden and landscape software lets you bring your landscaping ideas to ...,http://www.google.com/base/feeds/snippets/10901373095934236651
punch software 35100 - punch! home design suite professional - complete product - architectural - standard - 1 user(s) - complete product - pc,59.97,,punch software 35100 : punch! professional home design suite the total home design software solution that lets you plan every detail of your home. 12 programs in one intuitive easy-to-use interface... powerful professional tools to help you design ...,http://www.google.com/base/feeds/snippets/3785999369106891548
freeverse software 4001 - freeverse northland - strategy game - mac,18.97,,freeverse software 4001 : stand-alone real-time strategy game based on viking mythology. game features: single player campaign with 8 missions including several sub missions. the exciting plots tells the story of viking god loki who tried to take ...,http://www.google.com/base/feeds/snippets/17622937038350846823
